gdp_chg,pop_chg,govt,Apartments,Commercial,Domestic outbuildings,Education,Farm,Healthcare,Houses,Industrial,Retirement village,Sociocultural,Temporary Accommodation,Townhouses
-0.02,0.0,0.2,0.1113703493194379,0.10929714506289968,-0.020641330213079782,-0.009312154677204552,0.011994146413662976,0.298164705320171,0.037070360352246784,0.0712775201178246,0.36198407062815163,0.17885300757623646,0.2595461114632519,0.048496634533448615
-0.02,0.0,0.4,0.1443707162413143,0.10331502560076959,-0.026219181410719418,-0.0296720626408176,0.03215281922148548,0.3124823313607482,0.03298874779245403,0.07165165931993817,0.4381453727471847,0.16515986753807682,0.23587516561913469,0.04080319251016398
-0.02,0.0,0.6000000000000001,0.17737108316315725,0.09733290613862663,-0.03179703339811143,-0.050031970604444066,0.05231149202931263,0.32679995740130524,0.028907135232648956,0.07202579852166519,0.5143066748662101,0.15146672749598838,0.21220421977496567,0.03310975048640445
-0.02,0.0,0.8,0.21037145008494046,0.09135078667647555,-0.037374885731969655,-0.07039187856806772,0.0724701648371284,0.34111758344183074,0.024825522672834777,0.072399937722985,0.5904679769851674,0.1377735874507277,0.18853327393076383,0.02541630846240188
-0.02,0.0,1.0,0.2433718170066377,0.08536866721432106,-0.04295273796900793,-0.0907517865316724,0.09262883764491678,0.35543520948231333,0.020743910113014727,0.07277407692387695,0.666629279103996,0.12408044740305141,0.16486232808654777,0.017722866438388177
-0.02,0.009999999999999998,0.0,0.12407826766121,0.11527926351142487,-0.009999653015012565,0.12801998035598441,-0.008164527750140253,0.28384897419575994,0.053168263788112693,0.07090338051905086,0.28582275800453577,0.19622261947722974,0.3891757286299525,0.15133866634221055
-0.02,0.009999999999999998,0.2,0.15707863458309368,0.10929714404931244,-0.015577502979613626,0.10766007239240097,0.011994145057661568,0.298166600236346,0.04908665122833556,0.07127751972153029,0.36198406012351586,0.18252947944375553,0.36550478278590587,0.14364522431963278
-0.02,0.009999999999999998,0.4,0.1900790015049701,0.10331502458718236,-0.021155354177253248,0.08730016442878791,0.032152817865484074,0.31248422627692324,0.0450050386685428,0.07165165892364385,0.4381453622425489,0.1688363394055959,0.3418338369417886,0.13595178229634816
-0.02,0.009999999999999998,0.6000000000000001,0.22307936842681303,0.09733290512503939,-0.026733206164645258,0.06694025646516147,0.052311490673311214,0.3268018523174803,0.040923426108737726,0.07202579812537088,0.5143066643615744,0.15514319936350746,0.3181628910976197,0.12825834027258864
-0.02,0.009999999999999998,0.8,0.2560797353485962,0.0913507856628883,-0.03231105849850347,0.04658034850153781,0.072470163481127,0.3411194783580058,0.03684181354892355,0.0723999373266907,0.5904679664805317,0.14145005931824678,0.2944919452534178,0.12056489824858606
